dataset,model_type,include_incurreds,include_covariates,transform_inputs,version_no,target_col,type,nLayers,nHidden,criterion,nonlinearity,output_layer,epochs,patience,batch_size,optimiser,learning_rate,normalisation,dropout,loss,vsInc,weighted_vsInc_claimsize,weighted_vsInc_ocl,UIE
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,3343822,69.38,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,3327187,67.58,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,1668358,69.4,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1658841,70.16,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,1660480,68.48,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,1682980,69.34,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,3273896,70.32,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,3310953,69.89,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,3214432,68.44,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,3315220,68.66,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,1643089,69.73,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1650285,69.32,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,1653141,69.22,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,1706668,68.17,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,9.483,58.38,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,10.386,54.46,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,9.131,57.71,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,9.797,57.13,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,11.686,31.15,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,4.882,52.6,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,5.029,52.35,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,5.018,58.09,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,9.822,51.61,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,10.24,51.37,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,9.844,51.31,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,13.627,48.55,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,4.793,50.41,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,5.397,50.49,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,4.671,51.53,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,6.91,49.35,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,9.937,60.2,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,10.533,52.6,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,9.473,59.96,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,13.578,53.03,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,5.065,55.68,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,4.979,60.02,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,4.805,63.45,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,6.875,44.13,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,8.714,53.99,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,10.059,51.86,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,9.711,55.42,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,13.538,45.81,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,4.344,53.6,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,4.886,53.76,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,4.41,53.41,,,
noInf,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,4.767,52.84,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,17.953,69.73,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,16.713,71.52,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,21.83,68.42,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,19.815,65.66,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,18.954,53.76,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,8.334,71.73,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.307,70.3,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,11.726,61.9,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,15.376,74.37,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,20.327,63.21,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,15.395,74.69,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,17.698,69.93,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,10.959,66.99,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.473,67.25,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,7.734,74.24,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,9.414,68.95,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,20.126,74.18,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.17,72.22,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,18.712,68.54,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,22.717,67.62,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,10.248,72.18,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.337,72.12,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,11.043,67.11,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,11.716,65.76,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,15.677,74.82,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,22.302,65.94,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,15.503,72.08,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,17.545,68.03,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,10.785,70.28,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,8.7,71.52,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,8.583,69.75,,,
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,10.762,71.12,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,3398659,50.86,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,3131340,53.29,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,3229025,46.5,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,7131430,51.29,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,2111400,39.76,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1863286,51.92,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,3628884,37.53,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,2108055,45.83,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,2799057,49.71,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,3557206,49.51,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,12138209,51.64,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,3787130,42.05,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,1233527,53.66,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1741831,49.96,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,2188791,48.61,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,1217651,48.77,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,3488654,50.49,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,5882219,35.67,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,6876196,47.65,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,15548900,49.18,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,1862889,52.23,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1374847,48.67,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,2745231,37.47,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,5525201,50.94,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,3032994,52.43,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,2561303,49.22,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,3511375,43.93,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,8779661,46.55,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,1610949,43.6,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,1616953,50.12,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,1760349,49.18,,,
noInf,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,2425670,0.63,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,4021252,61.57,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,4820433,59.46,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,6225502,56.01,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,5309606,57.07,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,2140275,57.85,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,2114323,60.43,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,2456771,53.8,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,16197625,56.23,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,4186815,64.45,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,4442716,57.81,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,4281629,53.68,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,5285663,57.62,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,2035236,58.07,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,2115569,58.14,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,6788035,51.84,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,9425985,51.82,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,3906103,62.26,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,6187930,60.32,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,9401631,54.6,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,6074997,56.11,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,2001886,65.9,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,2113710,59.48,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,4872087,57.91,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,6921563,48.83,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,4413551,62.53,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,4218294,60.73,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,4082627,54.74,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,11517588,45.99,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,2244365,63.41,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,2345995,51.84,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,4394181,47.96,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,target,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,5529324,50.88,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,3212789,2.23,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,668427,16.23,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,348080,12.92,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,5798890,5.03,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,980144,3.21,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,98221,1.06,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,2808630,0.33,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,3327257,9.1,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,880315,12.04,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,891461,0.65,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,3206083,9.2,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,2587958,8.89,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,28726,0.57,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,322156,1.27,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,2091518,14.72,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,8885271,10.96,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,1152494,11.84,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,128010,0.22,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,8384105,0.78,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,2921912,2.23,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,188871,3.39,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,88971,8.12,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,142056,11.16,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,193216,2.19,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,75888,12.86,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,1238142,1.08,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,2752433,6.48,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,5641151,0.27,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,830833,0.08,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,114425,3.45,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,1623657,6.93,,,
noInf,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,7201053,5.97,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,186904,42.01,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,168032,35.55,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,1912957,9.22,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,8451478,18.25,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,1919523,28.72,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,192420,30.38,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,4121121,44.13,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,5784125,40.58,,,
Inflated,RNN,TRUE,FALSE,FALSE,3,log_m,RNN,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,621076,35.22,,,
